name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
42d6_sg,42d67a18,codestral_a190_sg,success,85.38,12558,9889,2669,0.0,0.0,0.0,T,sg,codestral
e1d7_sg,e1d7574d,codestral_a190_sg,failure,73.1,17518,14011,3507,0.0,0.0,0.0,T,sg,codestral
d30d_sg,d30dc3a7,codestral_a190_sg,failure,73.22,17527,14011,3516,0.0,0.0,0.0,T,sg,codestral
9a0f_sg,9a0f7956,codestral_a190_sg,failure,87.84,18329,14011,4318,0.0,0.0,0.0,T,sg,codestral
081f_sg,081fd0e4,codestral_a190_sg,failure,99.04,22868,18080,4788,0.0,0.0,0.0,T,sg,codestral
0c45_sg,0c4525ea,codestral_a190_sg,failure,75.93,17665,14011,3654,0.0,0.0,0.0,T,sg,codestral
609b_sg,609b91ba,codestral_a190_sg,failure,73.13,17521,14011,3510,0.0,0.0,0.0,T,sg,codestral
3150_sg,3150ef6e,codestral_a190_sg,failure,86.53,18255,14011,4244,0.0,0.0,0.0,T,sg,codestral
bf99_sg,bf99f842,codestral_a190_sg,failure,82.71,18045,14011,4034,0.0,0.0,0.0,T,sg,codestral
a0c6_sg,a0c68fe9,codestral_a190_sg,failure,92.76,18595,14011,4584,0.0,0.0,0.0,T,sg,codestral
c1ea_sg,c1ea1ca0,codestral_a190_sg,failure,88.4,18344,14011,4333,0.0,0.0,0.0,T,sg,codestral
682c_sg,682c15fc,codestral_a190_sg,failure,76.3,17690,14011,3679,0.0,0.0,0.0,T,sg,codestral
0b30_sg,0b30f556,codestral_a190_sg,failure,71.97,17459,14011,3448,0.0,0.0,0.0,T,sg,codestral
0b1b_sg,0b1b3c6b,codestral_a190_sg,failure,89.78,18439,14011,4428,0.0,0.0,0.0,T,sg,codestral
d960_sg,d960bce1,codestral_a190_sg,failure,89.71,18427,14011,4416,0.0,0.0,0.0,T,sg,codestral
ca24_sg,ca249fc8,codestral_a190_sg,failure,86.54,18245,14011,4234,0.0,0.0,0.0,T,sg,codestral
2ecb_sg,2ecb63c8,codestral_a190_sg,failure,74.04,17572,14011,3561,0.0,0.0,0.0,T,sg,codestral
5476_sg,5476d253,codestral_a190_sg,failure,73.43,17536,14011,3525,0.0,0.0,0.0,T,sg,codestral
06f2_sg,06f2b6e5,codestral_a190_sg,failure,74.12,17579,14011,3568,0.0,0.0,0.0,T,sg,codestral
7e84_sg,7e84f6e2,codestral_a190_sg,failure,73.83,17561,14011,3550,0.0,0.0,0.0,T,sg,codestral
6cc6_sg,6cc639eb,codestral_a190_sg,failure,74.26,17586,14011,3575,0.0,0.0,0.0,T,sg,codestral
f6d9_sg,f6d9a31b,codestral_a190_sg,failure,87.59,18299,14011,4288,0.0,0.0,0.0,T,sg,codestral
6fe1_sg,6fe15b2b,codestral_a190_sg,failure,74.38,17582,14011,3571,0.0,0.0,0.0,T,sg,codestral
8315_sg,8315e08e,codestral_a190_sg,failure,80.67,17927,14011,3916,0.0,0.0,0.0,T,sg,codestral
f72a_sg,f72a5281,codestral_a190_sg,failure,84.62,18154,14011,4143,0.0,0.0,0.0,T,sg,codestral
e09b_sg,e09bc820,codestral_a190_sg,failure,83.79,18107,14011,4096,0.0,0.0,0.0,T,sg,codestral
d2b3_sg,d2b3b9c3,codestral_a190_sg,failure,74.52,17595,14011,3584,0.0,0.0,0.0,T,sg,codestral
5baf_sg,5baf6a74,codestral_a190_sg,failure,82.27,18020,14011,4009,0.0,0.0,0.0,T,sg,codestral
2b14_sg,2b14ec54,codestral_a190_sg,failure,73.9,17566,14011,3555,0.0,0.0,0.0,T,sg,codestral
8ec1_sg,8ec1a733,codestral_a190_sg,failure,73.91,17565,14011,3554,0.0,0.0,0.0,T,sg,codestral
dc2a_mc,dc2a339e,codestral_a190_mc,success,28.82,5909,4406,1503,0.0,0.0,0.0,T,mc,codestral
f305_mc,f3053246,codestral_a190_mc,failure,31.1,8010,6442,1568,0.0,0.0,0.0,T,mc,codestral
afe1_mc,afe1ef28,codestral_a190_mc,success,28.09,5879,4406,1473,0.0,0.0,0.0,T,mc,codestral
b3f4_mc,b3f4ac8b,codestral_a190_mc,success,27.94,5882,4406,1476,0.0,0.0,0.0,T,mc,codestral
3f91_mc,3f91f25b,codestral_a190_mc,success,27.73,5871,4406,1465,0.0,0.0,0.0,T,mc,codestral
d94b_mc,d94bbd29,codestral_a190_mc,success,28.11,5890,4406,1484,0.0,0.0,0.0,T,mc,codestral
28c7_mc,28c7c5fa,codestral_a190_mc,failure,30.31,7962,6433,1529,0.0,0.0,0.0,T,mc,codestral
ab2b_mc,ab2bc88f,codestral_a190_mc,success,28.05,5880,4406,1474,0.0,0.0,0.0,T,mc,codestral
10da_mc,10da14de,codestral_a190_mc,success,28.32,5902,4406,1496,0.0,0.0,0.0,T,mc,codestral
cc73_mc,cc734dc1,codestral_a190_mc,success,27.64,5864,4406,1458,0.0,0.0,0.0,T,mc,codestral
c24f_mc,c24f8582,codestral_a190_mc,success,27.85,5878,4406,1472,0.0,0.0,0.0,T,mc,codestral
9d69_mc,9d6953bd,codestral_a190_mc,success,27.63,5865,4406,1459,0.0,0.0,0.0,T,mc,codestral
b8c4_mc,b8c4d8ea,codestral_a190_mc,success,27.01,5812,4389,1423,0.0,0.0,0.0,T,mc,codestral
2911_mc,29110f90,codestral_a190_mc,success,27.69,5864,4406,1458,0.0,0.0,0.0,T,mc,codestral
a46b_mc,a46b8191,codestral_a190_mc,success,27.6,5864,4406,1458,0.0,0.0,0.0,T,mc,codestral
25ed_mc,25ed62bc,codestral_a190_mc,success,28.0,5894,4416,1478,0.0,0.0,0.0,T,mc,codestral
cdba_mc,cdba3ac0,codestral_a190_mc,success,32.33,6863,5201,1662,0.0,0.0,0.0,T,mc,codestral
c909_mc,c9091374,codestral_a190_mc,failure,32.48,8067,6437,1630,0.0,0.0,0.0,T,mc,codestral
feac_mc,feac97d4,codestral_a190_mc,success,26.9,5810,4406,1404,0.0,0.0,0.0,T,mc,codestral
d74f_mc,d74f32d6,codestral_a190_mc,success,27.11,5824,4396,1428,0.0,0.0,0.0,T,mc,codestral
375e_mc,375e3567,codestral_a190_mc,failure,31.95,8059,6438,1621,0.0,0.0,0.0,T,mc,codestral
16a1_mc,16a13bdd,codestral_a190_mc,success,30.87,7827,6263,1564,0.0,0.0,0.0,T,mc,codestral
fe50_mc,fe50ab21,codestral_a190_mc,failure,28.71,7716,6271,1445,0.0,0.0,0.0,T,mc,codestral
b243_mc,b24303f9,codestral_a190_mc,failure,30.59,7976,6441,1535,0.0,0.0,0.0,T,mc,codestral
2ad4_mc,2ad47fe2,codestral_a190_mc,success,28.04,5870,4396,1474,0.0,0.0,0.0,T,mc,codestral
715c_mc,715c9d09,codestral_a190_mc,success,26.92,5809,4388,1421,0.0,0.0,0.0,T,mc,codestral
6594_mc,6594b766,codestral_a190_mc,success,27.27,5834,4396,1438,0.0,0.0,0.0,T,mc,codestral
2448_mc,2448a66b,codestral_a190_mc,success,27.01,5820,4396,1424,0.0,0.0,0.0,T,mc,codestral
1abb_mc,1abb2890,codestral_a190_mc,success,28.26,5900,4406,1494,0.0,0.0,0.0,T,mc,codestral
b58a_mc,b58a5b96,codestral_a190_mc,success,26.51,5799,4406,1393,0.0,0.0,0.0,T,mc,codestral
8136_dp,81368fba,codestral_a190_dp,success,99.43,22755,17744,5011,0.0,0.0,0.0,T,dp,codestral
d505_dp,d505f5df,codestral_a190_dp,success,80.28,21430,17448,3982,0.0,0.0,0.0,T,dp,codestral
0f32_dp,0f32ffc5,codestral_a190_dp,success,54.74,14435,11654,2781,0.0,0.0,0.0,T,dp,codestral
43e4_dp,43e45cd7,codestral_a190_dp,success,54.37,14161,11381,2780,0.0,0.0,0.0,T,dp,codestral
3b2e_dp,3b2e9eb6,codestral_a190_dp,failure,114.59,28951,23298,5653,0.0,0.0,0.0,T,dp,codestral
eb86_dp,eb866750,codestral_a190_dp,success,89.96,23600,19131,4469,0.0,0.0,0.0,T,dp,codestral
af2f_dp,af2f366a,codestral_a190_dp,success,82.73,19935,15756,4179,0.0,0.0,0.0,T,dp,codestral
deab_dp,deab84ad,codestral_a190_dp,failure,120.87,29338,23336,6002,0.0,0.0,0.0,T,dp,codestral
7d33_dp,7d3393e1,codestral_a190_dp,success,91.41,22397,17816,4581,0.0,0.0,0.0,T,dp,codestral
7ffd_dp,7ffdf3db,codestral_a190_dp,failure,93.05,27264,22836,4428,0.0,0.0,0.0,T,dp,codestral
0123_dp,01239cc8,codestral_a190_dp,success,66.66,16783,13387,3396,0.0,0.0,0.0,T,dp,codestral
445a_dp,445a8361,codestral_a190_dp,success,64.64,16606,13340,3266,0.0,0.0,0.0,T,dp,codestral
3f17_dp,3f17af47,codestral_a190_dp,success,70.06,14948,11295,3653,0.0,0.0,0.0,T,dp,codestral
8e36_dp,8e36801d,codestral_a190_dp,success,68.03,14838,11295,3543,0.0,0.0,0.0,T,dp,codestral
412c_dp,412cc322,codestral_a190_dp,failure,118.0,29022,23159,5863,0.0,0.0,0.0,T,dp,codestral
cd36_dp,cd3675da,codestral_a190_dp,success,77.31,17644,13705,3939,0.0,0.0,0.0,T,dp,codestral
8432_dp,8432f3f6,codestral_a190_dp,failure,102.23,27324,22342,4982,0.0,0.0,0.0,T,dp,codestral
78f5_dp,78f539fb,codestral_a190_dp,failure,107.35,28666,23440,5226,0.0,0.0,0.0,T,dp,codestral
4eec_dp,4eec97dc,codestral_a190_dp,success,55.57,14489,11659,2830,0.0,0.0,0.0,T,dp,codestral
3df7_dp,3df700af,codestral_a190_dp,failure,132.89,30187,23517,6670,0.0,0.0,0.0,T,dp,codestral
e75b_dp,e75bb178,codestral_a190_dp,failure,98.06,26094,21332,4762,0.0,0.0,0.0,T,dp,codestral
506b_dp,506b22f2,codestral_a190_dp,failure,81.46,22394,18439,3955,0.0,0.0,0.0,T,dp,codestral
b90a_dp,b90af3b9,codestral_a190_dp,failure,77.07,18163,14289,3874,0.0,0.0,0.0,T,dp,codestral
1c60_dp,1c60b854,codestral_a190_dp,success,54.74,14435,11654,2781,0.0,0.0,0.0,T,dp,codestral
87e9_dp,87e9da22,codestral_a190_dp,success,54.54,14169,11375,2794,0.0,0.0,0.0,T,dp,codestral
8186_dp,8186b640,codestral_a190_dp,success,54.22,14165,11388,2777,0.0,0.0,0.0,T,dp,codestral
d94e_dp,d94e5635,codestral_a190_dp,failure,108.52,24947,19487,5460,0.0,0.0,0.0,T,dp,codestral
d48c_dp,d48c159f,codestral_a190_dp,failure,82.92,18460,14261,4199,0.0,0.0,0.0,T,dp,codestral
c5f8_dp,c5f80212,codestral_a190_dp,success,59.0,14695,11678,3017,0.0,0.0,0.0,T,dp,codestral
c302_dp,c3022b23,codestral_a190_dp,success,54.14,14165,11388,2777,0.0,0.0,0.0,T,dp,codestral
3c44_dp,3c44aca5,qwen2.5-coder:14b1bb2_dp,success,138.04,27965,22220,5745,0.0,0.0,0.0,F,dp,qwen14
fcf9_dp,fcf94d3b,qwen2.5-coder:14b1bb2_dp,success,41.48,14108,11698,2410,0.0,0.0,0.0,F,dp,qwen14
cc4a_dp,cc4a6501,qwen2.5-coder:14b1bb2_dp,success,40.39,12479,10098,2381,0.0,0.0,0.0,F,dp,qwen14
6a3e_dp,6a3e41df,qwen2.5-coder:14b1bb2_dp,failure,48.02,16554,13843,2711,0.0,0.0,0.0,F,dp,qwen14
9cdb_dp,9cdbc1e8,qwen2.5-coder:14b1bb2_dp,failure,40.66,16451,14157,2294,0.0,0.0,0.0,F,dp,qwen14
1f91_dp,1f917c06,qwen2.5-coder:14b1bb2_dp,failure,32.36,14004,12187,1817,0.0,0.0,0.0,F,dp,qwen14
a978_dp,a978ef92,qwen2.5-coder:14b1bb2_dp,failure,46.62,16562,13942,2620,0.0,0.0,0.0,F,dp,qwen14
8126_dp,81265a69,qwen2.5-coder:14b1bb2_dp,failure,48.79,16846,14012,2834,0.0,0.0,0.0,F,dp,qwen14
0e9d_dp,0e9d6e51,qwen2.5-coder:14b1bb2_dp,failure,75.37,26533,22244,4289,0.0,0.0,0.0,F,dp,qwen14
84db_dp,84db0954,qwen2.5-coder:14b1bb2_dp,failure,70.65,22320,18284,4036,0.0,0.0,0.0,F,dp,qwen14
4dbe_dp,4dbef5de,qwen2.5-coder:14b1bb2_dp,failure,71.22,20967,16868,4099,0.0,0.0,0.0,F,dp,qwen14
3a0e_dp,3a0ee165,qwen2.5-coder:14b1bb2_dp,success,39.38,13751,11472,2279,0.0,0.0,0.0,F,dp,qwen14
fcab_dp,fcab4afe,qwen2.5-coder:14b1bb2_dp,failure,45.39,14780,12169,2611,0.0,0.0,0.0,F,dp,qwen14
bc9e_dp,bc9e890b,qwen2.5-coder:14b1bb2_dp,failure,26.02,12234,10800,1434,0.0,0.0,0.0,F,dp,qwen14
ff60_dp,ff609449,qwen2.5-coder:14b1bb2_dp,failure,51.9,17979,15049,2930,0.0,0.0,0.0,F,dp,qwen14
710f_dp,710f0e20,qwen2.5-coder:14b1bb2_dp,failure,46.58,14668,11983,2685,0.0,0.0,0.0,F,dp,qwen14
1425_dp,1425de2a,qwen2.5-coder:14b1bb2_dp,failure,62.78,22361,18796,3565,0.0,0.0,0.0,F,dp,qwen14
c0ff_dp,c0ff47fa,qwen2.5-coder:14b1bb2_dp,failure,62.99,21269,17688,3581,0.0,0.0,0.0,F,dp,qwen14
d8b2_dp,d8b2f09b,qwen2.5-coder:14b1bb2_dp,failure,35.36,12076,10068,2008,0.0,0.0,0.0,F,dp,qwen14
ee62_dp,ee62a0dc,qwen2.5-coder:14b1bb2_dp,failure,89.56,23560,18341,5219,0.0,0.0,0.0,F,dp,qwen14
6e2a_dp,6e2a6a17,qwen2.5-coder:14b1bb2_dp,failure,74.93,22195,17873,4322,0.0,0.0,0.0,F,dp,qwen14
8e14_dp,8e1460a3,qwen2.5-coder:14b1bb2_dp,success,37.22,12296,10123,2173,0.0,0.0,0.0,F,dp,qwen14
f439_dp,f4395734,qwen2.5-coder:14b1bb2_dp,failure,55.53,18570,15467,3103,0.0,0.0,0.0,F,dp,qwen14
8fca_dp,8fcab72e,qwen2.5-coder:14b1bb2_dp,success,41.88,12608,10170,2438,0.0,0.0,0.0,F,dp,qwen14
0ea4_dp,0ea4d802,qwen2.5-coder:14b1bb2_dp,success,36.6,12387,10256,2131,0.0,0.0,0.0,F,dp,qwen14
df24_dp,df24f1c9,qwen2.5-coder:14b1bb2_dp,failure,51.88,17230,14214,3016,0.0,0.0,0.0,F,dp,qwen14
04f9_dp,04f951d4,qwen2.5-coder:14b1bb2_dp,success,45.64,13015,10313,2702,0.0,0.0,0.0,F,dp,qwen14
2cec_dp,2cecf5a5,qwen2.5-coder:14b1bb2_dp,success,41.61,12633,10181,2452,0.0,0.0,0.0,F,dp,qwen14
c18a_dp,c18a8812,qwen2.5-coder:14b1bb2_dp,failure,29.39,13759,12125,1634,0.0,0.0,0.0,F,dp,qwen14
8684_dp,86844871,qwen2.5-coder:14b1bb2_dp,failure,45.49,15726,13114,2612,0.0,0.0,0.0,F,dp,qwen14
2005_mc,20054660,qwen2.5-coder:14b1bb2_mc,failure,34.24,9488,7545,1943,0.0,0.0,0.0,F,mc,qwen14
a475_mc,a475e0b8,qwen2.5-coder:14b1bb2_mc,failure,28.26,8820,7239,1581,0.0,0.0,0.0,F,mc,qwen14
92e8_mc,92e8e063,qwen2.5-coder:14b1bb2_mc,success,8.71,2946,2455,491,0.0,0.0,0.0,F,mc,qwen14
cbf4_mc,cbf48a24,qwen2.5-coder:14b1bb2_mc,failure,25.61,8249,6819,1430,0.0,0.0,0.0,F,mc,qwen14
3f24_mc,3f24c0e4,qwen2.5-coder:14b1bb2_mc,success,25.49,7494,6056,1438,0.0,0.0,0.0,F,mc,qwen14
90d6_mc,90d65079,qwen2.5-coder:14b1bb2_mc,success,7.23,2846,2455,391,0.0,0.0,0.0,F,mc,qwen14
2918_mc,2918a434,qwen2.5-coder:14b1bb2_mc,success,27.73,6377,4746,1631,0.0,0.0,0.0,F,mc,qwen14
2684_mc,2684775e,qwen2.5-coder:14b1bb2_mc,failure,31.59,8077,6251,1826,0.0,0.0,0.0,F,mc,qwen14
4fa9_mc,4fa9be9e,qwen2.5-coder:14b1bb2_mc,failure,31.08,8093,6302,1791,0.0,0.0,0.0,F,mc,qwen14
967c_mc,967c5373,qwen2.5-coder:14b1bb2_mc,success,27.51,6830,5225,1605,0.0,0.0,0.0,F,mc,qwen14
96d8_mc,96d8654c,qwen2.5-coder:14b1bb2_mc,success,10.18,2534,1942,592,0.0,0.0,0.0,F,mc,qwen14
d897_mc,d89776b8,qwen2.5-coder:14b1bb2_mc,success,36.77,8269,6591,1678,0.0,0.0,0.0,F,mc,qwen14
7ecf_mc,7ecfc4fd,qwen2.5-coder:14b1bb2_mc,failure,21.68,7839,6635,1204,0.0,0.0,0.0,F,mc,qwen14
6101_mc,610100aa,qwen2.5-coder:14b1bb2_mc,success,8.84,2948,2455,493,0.0,0.0,0.0,F,mc,qwen14
06f4_mc,06f4aaa1,qwen2.5-coder:14b1bb2_mc,failure,29.09,9078,7442,1636,0.0,0.0,0.0,F,mc,qwen14
9ebb_mc,9ebb52c7,qwen2.5-coder:14b1bb2_mc,failure,33.89,8503,6526,1977,0.0,0.0,0.0,F,mc,qwen14
f12a_mc,f12a8549,qwen2.5-coder:14b1bb2_mc,success,17.21,4603,3620,983,0.0,0.0,0.0,F,mc,qwen14
aef2_mc,aef253f3,qwen2.5-coder:14b1bb2_mc,failure,29.53,8599,6927,1672,0.0,0.0,0.0,F,mc,qwen14
e9e1_mc,e9e1a476,qwen2.5-coder:14b1bb2_mc,success,9.09,2956,2455,501,0.0,0.0,0.0,F,mc,qwen14
493a_mc,493a6185,qwen2.5-coder:14b1bb2_mc,success,11.18,3090,2455,635,0.0,0.0,0.0,F,mc,qwen14
4fb7_mc,4fb717e0,qwen2.5-coder:14b1bb2_mc,success,19.78,3625,2455,1170,0.0,0.0,0.0,F,mc,qwen14
5964_mc,59644a2a,qwen2.5-coder:14b1bb2_mc,success,15.02,4877,4038,839,0.0,0.0,0.0,F,mc,qwen14
59e6_mc,59e66f30,qwen2.5-coder:14b1bb2_mc,failure,27.56,8241,6669,1572,0.0,0.0,0.0,F,mc,qwen14
c62e_mc,c62e38ba,qwen2.5-coder:14b1bb2_mc,failure,25.37,5425,3823,1602,0.0,0.0,0.0,F,mc,qwen14
329c_mc,329c0a80,qwen2.5-coder:14b1bb2_mc,success,10.68,2656,2025,631,0.0,0.0,0.0,F,mc,qwen14
abb8_mc,abb883ad,qwen2.5-coder:14b1bb2_mc,success,8.29,2919,2455,464,0.0,0.0,0.0,F,mc,qwen14
b42c_mc,b42c158a,qwen2.5-coder:14b1bb2_mc,success,31.79,8468,6645,1823,0.0,0.0,0.0,F,mc,qwen14
9620_mc,9620199e,qwen2.5-coder:14b1bb2_mc,failure,34.97,8309,6251,2058,0.0,0.0,0.0,F,mc,qwen14
e695_mc,e695f14d,qwen2.5-coder:14b1bb2_mc,success,7.94,2420,1959,461,0.0,0.0,0.0,F,mc,qwen14
f056_mc,f05600aa,qwen2.5-coder:14b1bb2_mc,failure,28.56,8625,6998,1627,0.0,0.0,0.0,F,mc,qwen14
7f4f_sg,7f4f4cd8,qwen2.5-coder:14bb154_sg,failure,148.85,17353,11407,5946,0.0,0.0,0.0,F,sg,qwen14
6826_sg,6826f7b4,qwen2.5-coder:14bb154_sg,failure,98.23,17032,11378,5654,0.0,0.0,0.0,F,sg,qwen14
ef97_sg,ef978a23,qwen2.5-coder:14bb154_sg,failure,119.19,17988,11413,6575,0.0,0.0,0.0,F,sg,qwen14
3dba_sg,3dba8847,qwen2.5-coder:14bb154_sg,failure,125.19,17499,11392,6107,0.0,0.0,0.0,F,sg,qwen14
c75b_sg,c75b602f,qwen2.5-coder:14bb154_sg,failure,102.85,16993,11389,5604,0.0,0.0,0.0,F,sg,qwen14
9ed7_sg,9ed7bcdc,qwen2.5-coder:14bb154_sg,failure,109.47,17563,11388,6175,0.0,0.0,0.0,F,sg,qwen14
fefc_sg,fefc7f6e,qwen2.5-coder:14bb154_sg,failure,99.97,16894,11398,5496,0.0,0.0,0.0,F,sg,qwen14
b862_sg,b8627466,qwen2.5-coder:14bb154_sg,failure,117.33,17823,11411,6412,0.0,0.0,0.0,F,sg,qwen14
eb8a_sg,eb8aaccc,qwen2.5-coder:14bb154_sg,failure,115.78,17820,11416,6404,0.0,0.0,0.0,F,sg,qwen14
97e7_sg,97e7d109,qwen2.5-coder:14bb154_sg,failure,104.81,16910,11411,5499,0.0,0.0,0.0,F,sg,qwen14
f680_sg,f6802dfa,qwen2.5-coder:14bb154_sg,failure,121.25,18194,11417,6777,0.0,0.0,0.0,F,sg,qwen14
c10a_sg,c10a3813,qwen2.5-coder:14bb154_sg,failure,120.39,17243,11411,5832,0.0,0.0,0.0,F,sg,qwen14
6542_sg,6542c997,qwen2.5-coder:14bb154_sg,failure,130.71,18556,11415,7141,0.0,0.0,0.0,F,sg,qwen14
88f9_sg,88f9bcca,qwen2.5-coder:14bb154_sg,failure,106.11,17229,11413,5816,0.0,0.0,0.0,F,sg,qwen14
f4e4_sg,f4e4c56c,qwen2.5-coder:14bb154_sg,failure,122.87,17834,11389,6445,0.0,0.0,0.0,F,sg,qwen14
35fe_sg,35fe18e6,qwen2.5-coder:14bb154_sg,failure,88.49,16050,11411,4639,0.0,0.0,0.0,F,sg,qwen14
7d5b_sg,7d5b64d5,qwen2.5-coder:14bb154_sg,failure,108.42,16982,11413,5569,0.0,0.0,0.0,F,sg,qwen14
ccf0_sg,ccf0f64c,qwen2.5-coder:14bb154_sg,failure,100.86,17175,11413,5762,0.0,0.0,0.0,F,sg,qwen14
d645_sg,d6456c4e,qwen2.5-coder:14bb154_sg,failure,112.6,17439,11388,6051,0.0,0.0,0.0,F,sg,qwen14
d277_sg,d27797eb,qwen2.5-coder:14bb154_sg,failure,122.92,17210,11414,5796,0.0,0.0,0.0,F,sg,qwen14
0e1c_sg,0e1cd24b,qwen2.5-coder:14bb154_sg,failure,122.72,18522,11395,7127,0.0,0.0,0.0,F,sg,qwen14
975d_sg,975dc967,qwen2.5-coder:14bb154_sg,failure,132.83,17844,11351,6493,0.0,0.0,0.0,F,sg,qwen14
4ea9_sg,4ea9a4ea,qwen2.5-coder:14bb154_sg,failure,105.7,17506,11376,6130,0.0,0.0,0.0,F,sg,qwen14
c8ad_sg,c8adfaee,qwen2.5-coder:14bb154_sg,failure,109.7,17071,11389,5682,0.0,0.0,0.0,F,sg,qwen14
67d3_sg,67d3c1f6,qwen2.5-coder:14bb154_sg,failure,117.06,17972,11378,6594,0.0,0.0,0.0,F,sg,qwen14
ba69_sg,ba6939ce,qwen2.5-coder:14bda7d_sg,failure,299.85,18333,11413,6920,0.0,0.0,0.0,F,sg,qwen14
3b3e_sg,3b3ec5b7,qwen2.5-coder:14bda7d_sg,failure,107.82,16701,11413,5288,0.0,0.0,0.0,F,sg,qwen14
3264_sg,32641341,qwen2.5-coder:14bda7d_sg,failure,133.47,17790,11388,6402,0.0,0.0,0.0,F,sg,qwen14
c135_sg,c135e8a6,qwen2.5-coder:14bda7d_sg,failure,117.8,17603,11388,6215,0.0,0.0,0.0,F,sg,qwen14
f507_sg,f507d0dc,qwen2.5-coder:14bda7d_sg,failure,117.04,17441,11412,6029,0.0,0.0,0.0,F,sg,qwen14
9cbd_sg,9cbdb6b3,gpt-4o-mimi_358e_sg,failure,76.23,22571,19100,3471,0.004947599998,0.0,0.0,F,sg,gpt-4o
9e93_sg,9e93aa40,gpt-4o-mimi_358e_sg,failure,65.11,25940,22942,2998,0.005163299998,0.0,0.0,F,sg,gpt-4o
1ec2_sg,1ec2c3d3,gpt-4o-mimi_358e_sg,failure,87.72,23580,20625,2955,0.004789949998,0.0,0.0,F,sg,gpt-4o
0090_sg,0090c547,gpt-4o-mimi_358e_sg,failure,74.47,22184,19146,3038,0.0046178,0.0,0.0,F,sg,gpt-4o
ea38_sg,ea38c361,gpt-4o-mimi_358e_sg,failure,72.66,17184,13987,3197,0.00393945,0.0,0.0,F,sg,gpt-4o
3326_sg,33262a18,gpt-4o-mimi_358e_sg,failure,88.94,21971,19024,2947,0.00454407,0.0,0.0,F,sg,gpt-4o
3711_sg,3711d1aa,gpt-4o-mimi_358e_sg,failure,48.97,22114,19177,2937,0.004561949997,0.0,0.0,F,sg,gpt-4o
734b_sg,734b923e,gpt-4o-mimi_358e_sg,failure,54.46,21719,18866,2853,0.0045417,0.0,0.0,F,sg,gpt-4o
1bba_sg,1bba852a,gpt-4o-mimi_358e_sg,failure,52.13,24759,21515,3244,0.005096849998,0.0,0.0,F,sg,gpt-4o
c32c_sg,c32c995d,gpt-4o-mimi_358e_sg,failure,31.09,14266,11800,2466,0.003249599998,0.0,0.0,F,sg,gpt-4o
a95f_dp,a95faba9,gpt-4o-mimi_358e_dp,success,46.3,14240,12063,2177,0.003115649996,0.0,0.0,F,dp,gpt-4o
87f4_dp,87f4011d,gpt-4o-mimi_358e_dp,failure,50.36,18129,15841,2288,0.003748949997,0.0,0.0,F,dp,gpt-4o
66c3_dp,66c39760,gpt-4o-mimi_358e_dp,success,41.87,11906,10229,1677,0.002540549998,0.0,0.0,F,dp,gpt-4o
28aa_dp,28aa310e,gpt-4o-mimi_358e_dp,success,42.45,12099,10258,1841,0.002566499997,0.0,0.0,F,dp,gpt-4o
1dde_dp,1dde1b9c,gpt-4o-mimi_358e_dp,failure,79.72,20403,17002,3401,0.004590899995,0.0,0.0,F,dp,gpt-4o
4002_dp,4002186d,gpt-4o-mimi_358e_dp,failure,68.32,18083,15140,2943,0.004036799995,0.0,0.0,F,dp,gpt-4o
381e_dp,381ec8f0,gpt-4o-mimi_358e_dp,success,70.93,19544,16739,2805,0.004193849999,0.0,0.0,F,dp,gpt-4o
fb6a_dp,fb6ae706,gpt-4o-mimi_358e_dp,success,50.62,14785,12516,2269,0.003238799997,0.0,0.0,F,dp,gpt-4o
91c1_dp,91c1d0a9,gpt-4o-mimi_358e_dp,success,39.78,12094,10232,1862,0.00265109,0.0,0.0,F,dp,gpt-4o
bef8_dp,bef8ce81,gpt-4o-mimi_358e_dp,success,38.62,11884,10147,1737,0.00256425,0.0,0.0,F,dp,gpt-4o
4186_mc,4186eb61,gpt-4o-mimi_358e_mc,success,7.99,3448,3055,393,0.000694049999,0.0,0.0,F,mc,gpt-4o
3012_mc,3012b42d,gpt-4o-mimi_358e_mc,success,9.65,1680,1193,487,0.000471149999,0.0,0.0,F,mc,gpt-4o
caab_mc,caabba17,gpt-4o-mimi_358e_mc,success,4.42,595,410,185,0.0001725,0.0,0.0,F,mc,gpt-4o
919c_mc,919c7562,gpt-4o-mimi_358e_mc,success,14.26,3425,2974,451,0.0007167,0.0,0.0,F,mc,gpt-4o
3f46_mc,3f46c9e4,gpt-4o-mimi_358e_mc,failure,23.15,7290,6093,1197,0.001632149999,0.0,0.0,F,mc,gpt-4o
cdb8_mc,cdb834fd,gpt-4o-mimi_358e_mc,success,8.51,3454,2983,471,0.00073005,0.0,0.0,F,mc,gpt-4o
4caf_mc,4cafb5bb,gpt-4o-mimi_358e_mc,success,9.11,4248,3747,501,0.000862649999,0.0,0.0,F,mc,gpt-4o
e105_mc,e10549a8,gpt-4o-mimi_358e_mc,success,5.84,646,410,236,0.0002031,0.0,0.0,F,mc,gpt-4o
9f9a_mc,9f9a39c7,gpt-4o-mimi_358e_mc,success,4.54,624,410,214,0.0001899,0.0,0.0,F,mc,gpt-4o
544a_mc,544ab789,gpt-4o-mimi_358e_mc,success,9.99,3372,2949,423,0.000696149999,0.0,0.0,F,mc,gpt-4o
